Tratamiento,CERRADO,06/02/2024,11917842,MUNICIPALIDAD DE MORENO,33-99900117/9,226481,ASCONAPE  Nº : 51,MORENO,HABITAT ECOLOGICO S.A.,30-66362548/5,7566,BLANCO ENCALADA Nº : 3040,LANUS,TRI ECO S.A.,30-67726291/1,3678,CNO. DE LA COSTA Y STO. PONCE Nº : S/N,DOCK SUD,Y3,1360
Tratamiento,VALIDADO,06/02/2024,11917846,BRIDGESTONE ARGENTINA S.A.I.C.,30-50031568/3,18016,AVENIDA ANTARTIDA ARGENTINA Nº : 2715 Piso: :  --- Ruta: :  --- Km::  ---,LLAVALLOL,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,200101,5920
Tratamiento,VALIDADO,06/02/2024,11917846,BRIDGESTONE ARGENTINA S.A.I.C.,30-50031568/3,18016,AVENIDA ANTARTIDA ARGENTINA Nº : 2715 Piso: :  --- Ruta: :  --- Km::  ---,LLAVALLOL,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,200139,5920
Tratamiento,VALIDADO,06/02/2024,11917846,BRIDGESTONE ARGENTINA S.A.I.C.,30-50031568/3,18016,AVENIDA ANTARTIDA ARGENTINA Nº : 2715 Piso: :  --- Ruta: :  --- Km::  ---,LLAVALLOL,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,COOPERATIVA DE TRABAJO JOVENES EN PROGRESO LIMITADA,30-71241480/0,54844,NECOL Nº : 1002,VILLA FIORITO,200139,5920
Tratamiento,CERRADO,14/02/2024,11917856,SIDERCA S.A.I.C.,30-55081599/7,17183,JORGE SIMINI Nº : 250 Ruta: : 9,CAMPANA,"MERCADO, JORGE BENITO",20-13045925/1,39831,CASTILLA Nº : 1884,CAMPANA,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,Y9,3640
Tratamiento,CERRADO,09/02/2024,11917862,FERROSUR ROCA S.A.,30-65511804/3,31550,BOLIVAR Nº : 3587,OLAVARRIA,TRANSPORTES MALVINAS SRL,33-56045626/9,41539,MAIPU  Nº : 2163,OLAVARRIA,TRANSPORTES MALVINAS SRL,33-56045626/9,41539,MAIPU  Nº : 2163,OLAVARRIA,200301,1270
Tratamiento,CERRADO,07/02/2024,11917863,SIDERCA S.A.I.C.,30-55081599/7,17183,JORGE SIMINI Nº : 250 Ruta: : 9,CAMPANA,JUAN CARLOS PATRICIO S.A.,30-70843056/7,37367,SANTA FE Nº : 5978,VILLA ADELINA,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,Y35,4840
Tratamiento,CERRADO,14/02/2024,11917864,SIDERCA S.A.I.C.,30-55081599/7,17183,JORGE SIMINI Nº : 250 Ruta: : 9,CAMPANA,"MERCADO, JORGE BENITO",20-13045925/1,39831,CASTILLA Nº : 1884,CAMPANA,QUALITA SERVICIOS AMBIENTALES S.A.,30-50931059/5,30168,CAMINO A CAPILLA DEL SEÑOR Nº : S/N Piso: : ---,CAMPANA,Y9,6300
Tratamiento,CERRADO,07/02/2024,11917865,COOPERADORA HOGAR DE ANCIANOS DE MAIPU,30-66524971/5,20244,TUCUMAN  Nº : 435,MAIPU,HIMA GESTION  AMBIENTAL SA,30-71617951/2,58492,PELLEGRINI Nº : 1920,OLAVARRIA,SISTEMAS AMBIENTALES S.A.,30-67963320/8,18142,AZOPARDO Nº : 9988,MAR DEL PLATA,Y1,140
Tratamiento,CERRADO,07/02/2024,11917866,HOSPITAL DE MORON,30-99927325/0,59948,DR. RODOLFO MONTE Nº : 848,MORON,SOMA SA,30-61608997/4,15024,AUSTRIA Nº : 1137,TRONCOS DEL TALAR,HABITAT ECOLOGICO S.A.,30-66362548/5,7566,BLANCO ENCALADA Nº : 3040,LANUS,Y1,1000
